CTUID,DGUID,CTNAME,LANDAREA,PRUID,CMA_Name,CT_Name,Total_Commuters,Car_Drivers,Median_Income,Pct_Car_Commute,Distance_to_Transit_m,Dist_KM,local_I,local_p,lisa_quad,local_p_fdr,lisa_sig_fdr,lisa_cluster,sig_label,centroid_x,centroid_y
5350400.18,2021S05075350400.18,0400.18,0.2959,35,Toronto,400.18,730.0,480.0,80000.0,65.75342465753424,2667.2134906635592,2.6672134906635594,-0.045538897852769156,0.351,2,0.38372314347512615,False,Not Significant,Not significant,638929.5621211429,4854891.055825131
5350401.18,2021S05075350401.18,0401.18,6.1307,35,Toronto,401.18,2395.0,1985.0,64500.0,82.88100208768267,559.7648054179976,0.5597648054179977,0.5111885462072447,0.023,1,0.05366666666666667,False,Not Significant,Not significant,635209.1097490536,4856189.362392365
5350401.19,2021S05075350401.19,0401.19,1.6656,35,Toronto,401.19,1615.0,1235.0,83000.0,76.47058823529412,922.2747231104482,0.9222747231104482,0.14698308364209486,0.229,1,0.27135423197492164,False,Not Significant,Not significant,635892.0979605875,4854231.612224867
5350401.20,2021S05075350401.20,0401.20,0.6292,35,Toronto,401.2,1155.0,870.0,99000.0,75.32467532467533,1785.2944416435002,1.7852944416435002,0.15210589205414418,0.176,1,0.2202913907284768,False,Not Significant,Not significant,637905.072139326,4854822.253262574
5350401.21,2021S05075350401.21,0401.21,0.4692,35,Toronto,401.21,810.0,605.0,98000.0,74.69135802469135,2293.2800949350553,2.293280094935055,0.07987488171922731,0.266,1,0.3081931034482759,False,Not Significant,Not significant,638365.3822313532,4855065.611120019
5350401.22,2021S05075350401.22,0401.22,2.2035,35,Toronto,401.22,1890.0,1545.0,94000.0,81.74603174603175,1734.6731073115716,1.7346731073115715,0.38058255145395953,0.118,1,0.16581412639405205,False,Not Significant,Not significant,637087.0969015509,4857608.752228963
5350401.23,2021S05075350401.23,0401.23,1.7626,35,Toronto,401.23,590.0,480.0,115000.0,81.35593220338984,1746.948123652984,1.7469481236529838,0.45554223713151576,0.061,1,0.10552860411899313,False,Not Significant,Not significant,637191.0338071429,4856629.5224357825
5350402.12,2021S05075350402.12,0402.12,4.1795,35,Toronto,402.12,1610.0,1265.0,68500.0,78.57142857142857,909.4292503584276,0.9094292503584276,0.3594238070803642,0.053,1,0.09631730769230769,False,Not Significant,Not significant,630995.9490981962,4855308.975400526
5350402.13,2021S05075350402.13,0402.13,3.137,35,Toronto,402.13,1125.0,935.0,150000.0,83.11111111111111,1452.2500478522331,1.452250047852233,0.4432725703885264,0.118,1,0.16581412639405205,False,Not Significant,Not significant,630370.6920182899,4854441.524540799
5350403.09,2021S05075350403.09,0403.09,0.8498,35,Toronto,403.09,1225.0,970.0,117000.0,79.18367346938776,2961.704624501617,2.961704624501617,0.4191541759780682,0.069,1,0.11352339499455931,False,Not Significant,Not significant,635514.0761458691,4861487.496578477
5350403.10,2021S05075350403.10,0403.10,1.1751,35,Toronto,403.1,1460.0,1125.0,100000.0,77.05479452054794,2797.369979874694,2.797369979874694,0.3431614485405845,0.041,1,0.08061378413524058,False,Not Significant,Not significant,636525.8893151587,4861914.08379576
5350403.11,2021S05075350403.11,0403.11,2.0941,35,Toronto,403.11,2695.0,2220.0,120000.0,82.3747680890538,1361.172372706046,1.3611723727060459,0.5217218039477911,0.047,1,0.08805947955390335,False,Not Significant,Not significant,638160.8869016938,4862455.436300791
5350403.12,2021S05075350403.12,0403.12,2.4772,35,Toronto,403.12,2715.0,2120.0,136000.0,78.08471454880295,1163.9269776275821,1.163926977627582,0.37825130617027475,0.064,1,0.10848430493273542,False,Not Significant,Not significant,640198.0144958094,4863083.682764355
5350403.13,2021S05075350403.13,0403.13,1.5404,35,Toronto,403.13,1525.0,1225.0,103000.0,80.32786885245902,757.4632227572937,0.7574632227572937,0.45804940744622386,0.025,1,0.0569277108433735,False,Not Significant,Not significant,640239.9632677428,4862056.368825004
5350403.14,2021S05075350403.14,0403.14,2.1393,35,Toronto,403.14,2855.0,2300.0,102000.0,80.56042031523643,1363.357057854799,1.363357057854799,0.5142227919923827,0.008,1,0.02568152866242038,True,High-High,FDR-significant,638330.4977926932,4861442.414454123
