CTUID,DGUID,CTNAME,LANDAREA,PRUID,CMA_Name,CT_Name,Total_Commuters,Car_Drivers,Median_Income,Pct_Car_Commute,Distance_to_Transit_m,Dist_KM,local_I,local_p,lisa_quad,local_p_fdr,lisa_sig_fdr,lisa_cluster,sig_label,ols_pred,ols_resid,centroid_x,centroid_y,spatial_block,spatial_role,xgb_spatial_pred,xgb_spatial_resid,xgb_full_pred,xgb_full_resid
5370002.04,2021S05075370002.04,0002.04,0.9836,35,Hamilton,2.04,1470.0,1200.0,104000.0,81.63265306122449,3747.8796332412635,3.7478796332412636,0.5542365354776498,0.02,1,0.049090909090909095,True,High-High,FDR-significant,70.42118957164823,11.21146348957626,587455.2135830057,4786260.002278116,0,train,,,81.96756,-0.33490675322863694
5370084.05,2021S05075370084.05,0084.05,0.9182,35,Hamilton,84.05,905.0,800.0,94000.0,88.39779005524862,3087.86846403856,3.08786846403856,1.382298235612104,0.001,1,0.006222222222222222,True,High-High,FDR-significant,67.50343486231749,20.89435519293113,603419.0138835383,4786484.946782933,0,train,,,87.27131,1.1264811563228392
5350591.02,2021S05075350591.02,0591.02,2.9652,35,Toronto,591.02,2290.0,1965.0,108000.0,85.80786026200873,30409.109755364134,30.409109755364135,0.9421604731594225,0.021,1,0.050641148325358855,False,Not Significant,Not significant,104.0068949017668,-18.199034639758068,571244.8227601483,4861335.983042596,7,train,,,86.17521,-0.3673487834014253
5370205.01,2021S05075370205.01,0205.01,1.5937,35,Hamilton,205.01,1020.0,845.0,108000.0,82.84313725490196,1691.9827690561888,1.6919827690561888,0.4902805924762125,0.082,1,0.12742446043165467,False,Not Significant,Not significant,68.7392056348842,14.103931620017761,595960.8485138841,4797799.505877669,0,train,,,80.78569,2.057446947284774
5370205.02,2021S05075370205.02,0205.02,1.22,35,Hamilton,205.02,1355.0,1055.0,68000.0,77.85977859778598,3038.6529483542463,3.038652948354246,0.35135180666000254,0.064,1,0.10848430493273542,False,Not Significant,Not significant,61.96429708073646,15.895481517049518,597020.9829792088,4796392.285548511,0,train,,,74.43605,3.4237281827469133
5370223.05,2021S05075370223.05,0223.05,0.9836,35,Hamilton,223.05,990.0,775.0,140000.0,78.28282828282829,4723.815868316652,4.7238158683166525,0.49440904602080193,0.003,1,0.01249586776859504,True,High-High,FDR-significant,79.2056297850407,-0.9228015022124083,594719.4579929303,4803753.169685668,0,train,,,82.36888,-4.086052942757647
5370223.06,2021S05075370223.06,0223.06,1.4414,35,Hamilton,223.06,1100.0,890.0,150000.0,80.9090909090909,3842.287709782382,3.842287709782382,0.5942925791842104,0.006,1,0.020712328767123287,True,High-High,FDR-significant,80.23021008213907,0.6788808269518398,595205.0892271111,4802996.902551142,0,train,,,81.69087,-0.781781283291906
5370303.01,2021S05075370303.01,0303.01,1.8187,35,Hamilton,303.01,1375.0,1190.0,114000.0,86.54545454545455,5264.282146993558,5.264282146993558,1.2929671453799,0.004,1,0.01566839378238342,True,High-High,FDR-significant,74.39068402656089,12.154770518893656,619236.5905068726,4783495.409596831,0,train,,,86.98058,-0.435128645463422
5350612.11,2021S05075350612.11,0612.11,2.4379,35,Toronto,612.11,1580.0,1310.0,170000.0,82.91139240506328,4284.304870835866,4.284304870835865,0.567473082607427,0.033,1,0.06807094133697136,False,Not Significant,Not significant,84.9874356674517,-2.076043262388424,602364.5920381042,4812852.619067366,4,train,,,80.36375,2.5476457619968755
5350612.12,2021S05075350612.12,0612.12,1.7946,35,Toronto,612.12,1915.0,1510.0,159000.0,78.85117493472585,3858.833007182856,3.858833007182856,0.3851313757234812,0.043,1,0.08335384615384614,False,Not Significant,Not significant,82.14700112258559,-3.2958261878597455,603067.0962374063,4813738.747165216,4,train,,,79.12507,-0.273893729824934
5350592.01,2021S05075350592.01,0592.01,3.4557,35,Toronto,592.01,2600.0,2110.0,83000.0,81.15384615384616,32688.186029191434,32.688186029191435,0.7745521246917056,0.001,1,0.006222222222222222,True,High-High,FDR-significant,101.53786638858958,-20.384020234743417,572875.229103993,4863964.285572133,7,train,,,81.01213,0.1417154165414729
5350592.02,2021S05075350592.02,0592.02,3.7321,35,Toronto,592.02,2920.0,2570.0,131000.0,88.01369863013699,32837.81475678767,32.83781475678767,1.0590251106528568,0.005,1,0.01826086956521739,True,High-High,FDR-significant,111.83614188284508,-23.822443252708098,570596.6653884735,4863679.399141162,7,train,,,87.78682,0.2268791721291734
5350612.13,2021S05075350612.13,0612.13,1.217,35,Toronto,612.13,775.0,635.0,121000.0,81.93548387096774,2687.672977333831,2.6876729773338313,0.4232479165679012,0.142,1,0.19034042553191488,False,Not Significant,Not significant,72.70136715970843,9.234116711259318,602858.0204994347,4810481.440628957,4,train,,,78.99486,2.9406260828818063
5350612.14,2021S05075350612.14,0612.14,2.115,35,Toronto,612.14,1165.0,855.0,129000.0,73.39055793991416,1943.4662925059176,1.9434662925059176,0.17510342728615153,0.014,1,0.038071942446043165,True,High-High,FDR-significant,73.47315470097008,-0.08259676105592462,603157.3241934495,4809778.427226012,4,train,,,78.20499,-4.814428632351465
5350614.01,2021S05075350614.01,0614.01,1.5847,35,Toronto,614.01,900.0,680.0,135000.0,75.55555555555556,2156.0291345288388,2.156029134528839,0.1638571002545896,0.137,1,0.18561290322580645,False,Not Significant,Not significant,74.99851893701701,0.5570366185385467,606080.8391230854,4814269.124391195,4,train,,,77.45298,-1.8974244859483491
5350614.02,2021S05075350614.02,0614.02,3.068,35,Toronto,614.02,1145.0,930.0,123000.0,81.22270742358079,3108.353936485683,3.108353936485683,0.36759361429229254,0.123,1,0.1710910763569457,False,Not Significant,Not significant,73.63944631002292,7.583261113557867,606782.6767468739,4815277.988921783,4,train,,,79.38986,1.8328453630339112
5350514.01,2021S05075350514.01,0514.01,3.3448,35,Toronto,514.01,665.0,575.0,184000.0,86.46616541353383,3525.047368591842,3.5250473685918418,0.5052734731764265,0.123,1,0.1710910763569457,False,Not Significant,Not significant,87.00505363840767,-0.538888224873844,610249.7575660223,4822142.6918230895,4,train,,,82.421486,4.044679512654923
5350514.02,2021S05075350514.02,0514.02,1.9288,35,Toronto,514.02,1505.0,1050.0,87000.0,69.76744186046511,2772.7290844050212,2.772729084405021,0.014697220887869561,0.066,1,0.11063414634146343,False,Not Significant,Not significant,65.6413766447801,4.126065215685017,608863.2077282581,4820952.517298489,4,train,,,72.98794,-3.2204960667809814
5350516.17,2021S05075350516.17,0516.17,1.0798,35,Toronto,516.17,910.0,710.0,97000.0,78.02197802197803,642.4208192529494,0.6424208192529494,0.2725602155372943,0.102,1,0.14973203883495145,False,Not Significant,Not significant,65.13232202137057,12.88965600060746,605512.6361563426,4822583.277339396,4,train,,,76.00957,2.0124107612358415
5350516.18,2021S05075350516.18,0516.18,1.1565,35,Toronto,516.18,950.0,750.0,120000.0,78.94736842105263,887.0259905748085,0.8870259905748085,0.2686336885822691,0.144,1,0.19183083700440526,False,Not Significant,Not significant,70.2792618840312,8.66810653702143,604912.1002376858,4821976.708122483,4,train,,,78.7499,0.19746760318153633
5350516.20,2021S05075350516.20,0516.20,1.3206,35,Toronto,516.2,1965.0,1470.0,140000.0,74.80916030534351,1113.521584676609,1.113521584676609,0.18495575020831342,0.05,1,0.09208282582216809,False,Not Significant,Not significant,74.77180403993299,0.03735626541052284,598843.8989994364,4826781.554644831,4,train,,,78.450325,-3.6411647068635205
5350516.21,2021S05075350516.21,0516.21,1.353,35,Toronto,516.21,850.0,705.0,153000.0,82.94117647058825,2351.7582587946868,2.351758258794687,0.5176109302095827,0.06,1,0.10475750577367204,False,Not Significant,Not significant,79.03183844717056,3.909338023417689,598999.7822793898,4825049.086869771,4,train,,,81.88107,1.0601034725413712
5350516.22,2021S05075350516.22,0516.22,1.6775,35,Toronto,516.22,2165.0,1720.0,148000.0,79.44572748267899,3311.1067494569124,3.3111067494569126,0.45823121258504673,0.085,1,0.1310091743119266,False,Not Significant,Not significant,79.15642516615938,0.2893023165196098,599511.1627420741,4824237.368775913,4,train,,,80.71876,-1.2730301467155414
5350516.23,2021S05075350516.23,0516.23,1.3186,35,Toronto,516.23,1675.0,1295.0,140000.0,77.31343283582089,3911.559024883559,3.9115590248835588,0.3248744427561294,0.029,1,0.0625506419400856,False,Not Significant,Not significant,78.20809190554615,-0.8946590697252645,600216.8865366307,4824003.2552788835,4,train,,,80.163315,-2.849881983515047
5350613.03,2021S05075350613.03,0613.03,1.7479,35,Toronto,613.03,1295.0,1005.0,93000.0,77.60617760617761,1336.2776555473918,1.3362776555473919,0.19161705357480677,0.197,1,0.24099029126213595,False,Not Significant,Not significant,65.14157579624877,12.464601809928837,605480.7855338827,4812912.950645988,4,train,,,75.57732,2.0288613219979226
5350613.04,2021S05075350613.04,0613.04,1.328,35,Toronto,613.04,1480.0,940.0,72000.0,63.51351351351351,2067.5704225397285,2.0675704225397284,-0.17040729014678935,0.181,2,0.22598843930635837,False,Not Significant,Not significant,61.614580644692566,1.8989328688209426,605354.191856047,4813829.147304995,4,train,,,69.227486,-5.7139721432247725
5350576.09,2021S05075350576.09,0576.09,1.8727,35,Toronto,576.09,1160.0,960.0,124000.0,82.75862068965517,6194.486442591794,6.194486442591794,0.6649125859732686,0.006,1,0.020712328767123287,True,High-High,FDR-significant,77.64026466082866,5.118356028826511,596075.915760839,4842925.451510314,7,train,,,81.40584,1.3527826769598619
5370223.07,2021S05075370223.07,0223.07,1.2053,35,Hamilton,223.07,1235.0,1040.0,121000.0,84.21052631578947,4101.0451668087335,4.101045166808733,0.8210353435557504,0.003,1,0.01249586776859504,True,High-High,FDR-significant,74.43713868102463,9.77338763476483,596027.94259843,4803461.349315,0,train,,,83.413155,0.7973717137386842
5350585.05,2021S05075350585.05,0585.05,4.0577,35,Toronto,585.05,2435.0,2100.0,141000.0,86.24229979466119,16942.09097144725,16.94209097144725,1.3056093930853643,0.001,1,0.006222222222222222,True,High-High,FDR-significant,94.42169148544342,-8.179391690782225,601579.1781693796,4860685.057560145,7,train,,,88.30773,-2.065431833756776
5350516.24,2021S05075350516.24,0516.24,2.8236,35,Toronto,516.24,1170.0,990.0,144000.0,84.61538461538461,1051.590493489236,1.051590493489236,0.46774284337210736,0.087,1,0.13381892166836215,False,Not Significant,Not significant,75.5386223571135,9.076762258271117,603862.7624945693,4820782.210268704,4,train,,,80.4803,4.135083712064301
5350516.25,2021S05075350516.25,0516.25,2.8069,35,Toronto,516.25,1030.0,775.0,115000.0,75.24271844660194,2412.2852711394607,2.412285271139461,0.21809293243225553,0.041,1,0.08061378413524058,False,Not Significant,Not significant,71.09884730190001,4.143871144701933,604895.9928109314,4819563.878655912,4,train,,,77.887634,-2.644915830741809
5350516.26,2021S05075350516.26,0516.26,1.495,35,Toronto,516.26,1980.0,1540.0,118000.0,77.77777777777779,2578.8555517558293,2.5788555517558294,0.1734788171892299,0.277,1,0.3170507191521575,False,Not Significant,Not significant,71.93557055808517,5.842207219692611,605634.9700958204,4819793.031512006,4,train,,,78.18521,-0.4074334038628393
5350516.28,2021S05075350516.28,0516.28,0.9154,35,Toronto,516.28,1190.0,1000.0,133000.0,84.03361344537815,2386.5232054301846,2.3865232054301844,0.37019695951716897,0.118,1,0.16581412639405205,False,Not Significant,Not significant,74.86015205002255,9.173461395355602,602057.1781609395,4824628.101037069,4,train,,,78.556465,5.47714829645237
5350516.29,2021S05075350516.29,0516.29,0.7549,35,Toronto,516.29,1250.0,915.0,114000.0,73.2,1784.2200774584821,1.7842200774584822,0.13081892373425014,0.049,1,0.09068298653610771,False,Not Significant,Not significant,70.1167973053598,3.0832026946402067,602516.4707016918,4825124.252488205,4,train,,,75.54434,-2.344342041015622
5350520.05,2021S05075350520.05,0520.05,0.5658,35,Toronto,520.05,1090.0,815.0,89000.0,74.77064220183486,457.29895468915385,0.4572989546891538,-0.02062236802504693,0.404,4,0.42866526315789477,False,Not Significant,Not significant,63.21922008182609,11.551422120008773,610679.6437410292,4826627.227555126,4,train,,,71.54227,3.2283753561317354
5350528.11,2021S05075350528.11,0528.11,0.2181,35,Toronto,528.11,1180.0,855.0,73000.0,72.45762711864407,435.07649868812405,0.43507649868812404,0.05558968552859659,0.271,1,0.3125491990846682,False,Not Significant,Not significant,59.82042337772173,12.637203740922338,608922.4985957283,4828700.790411851,4,train,,,70.324615,2.1330116401284442
5350528.12,2021S05075350528.12,0528.12,1.4519,35,Toronto,528.12,1515.0,1170.0,135000.0,77.22772277227723,1460.7314124681436,1.4607314124681436,0.2549292686257932,0.07,1,0.11417475728155341,False,Not Significant,Not significant,74.14461931045271,3.083103461824521,604233.510317666,4827065.113319273,4,train,,,77.462845,-0.23512207635558013
5350528.13,2021S05075350528.13,0528.13,1.4475,35,Toronto,528.13,905.0,680.0,149000.0,75.13812154696133,1101.2707409453058,1.1012707409453057,0.20196059339196584,0.047,1,0.08805947955390335,False,Not Significant,Not significant,76.6532303533299,-1.5151088063685734,605260.0125148728,4826006.740791412,4,train,,,77.84788,-2.7097559554800768
5350528.15,2021S05075350528.15,0528.15,0.8925,35,Toronto,528.15,1260.0,990.0,127000.0,78.57142857142857,1929.8093075616416,1.9298093075616416,0.2805106009971688,0.09,1,0.13676381909547738,False,Not Significant,Not significant,73.03494432420557,5.536484247223001,605928.5057761187,4826529.467294819,4,train,,,77.259766,1.3116629464285694
5350528.16,2021S05075350528.16,0528.16,0.8673,35,Toronto,528.16,1580.0,1230.0,123000.0,77.84810126582279,2562.6317389313654,2.5626317389313655,0.29103185568172224,0.106,1,0.15366442953020135,False,Not Significant,Not significant,72.96924135189593,4.87885991392686,606312.6411835067,4827104.373492137,4,train,,,77.69734,0.1507593468774786
5350528.18,2021S05075350528.18,0528.18,1.5472,35,Toronto,528.18,2150.0,1630.0,127000.0,75.81395348837209,1727.464685510744,1.727464685510744,0.16667906114995978,0.179,1,0.22367603305785125,False,Not Significant,Not significant,72.78644358599738,3.0275099023747174,606230.3481927944,4829104.216903472,4,train,,,77.02816,-1.214206606842751
5350528.19,2021S05075350528.19,0528.19,0.7702,35,Toronto,528.19,1755.0,1295.0,111000.0,73.78917378917379,1808.6083147790634,1.8086083147790635,0.11026076984642318,0.161,1,0.20806153846153846,False,Not Significant,Not significant,69.51459143932566,4.2745823498481315,607227.5291442702,4828048.777154764,4,train,,,74.4672,-0.6780274437363687
5350528.20,2021S05075350528.20,0528.20,3.246,35,Toronto,528.2,1935.0,1440.0,105000.0,74.4186046511628,698.1348014793745,0.6981348014793745,0.007696838908397804,0.5,1,0.5,False,Not Significant,Not significant,66.88649730418035,7.532107346982443,603412.0315701768,4835282.70956905,7,train,,,70.00574,4.412867346475295
5350528.21,2021S05075350528.21,0528.21,1.3901,35,Toronto,528.21,1480.0,850.0,77500.0,57.432432432432435,639.7516401522957,0.6397516401522958,0.021910921171654486,0.439,3,0.45401367989056085,False,Not Significant,Not significant,61.02002206876854,-3.587589636336105,602120.6606972299,4834683.111372722,7,train,,,62.46952,-5.037088136415221
5350528.22,2021S05075350528.22,0528.22,1.3774,35,Toronto,528.22,2355.0,1595.0,96000.0,67.72823779193206,726.9620200721881,0.7269620200721881,-0.008566997681277163,0.447,2,0.45883503054989816,False,Not Significant,Not significant,65.02542854389334,2.7028092480387187,602819.7437134146,4833928.649596545,7,train,,,67.50139,0.226849242127372
5350610.03,2021S05075350610.03,0610.03,1.0991,35,Toronto,610.03,980.0,810.0,83000.0,82.6530612244898,2272.0425355801335,2.2720425355801335,0.6155377979248399,0.031,1,0.06546368715083799,False,Not Significant,Not significant,64.18360396738524,18.469457257104565,604265.3936816046,4805745.206171614,4,train,,,77.97451,4.67855103161871
5350610.04,2021S05075350610.04,0610.04,0.9921,35,Toronto,610.04,630.0,510.0,95000.0,80.95238095238095,1989.0405939170284,1.9890405939170284,0.4568736713579346,0.083,1,0.12858196721311477,False,Not Significant,Not significant,66.36467632531743,14.587704627063516,604875.2434325358,4806501.513250687,4,train,,,79.703926,1.2484548659551677
5350572.04,2021S05075350572.04,0572.04,0.8026,35,Toronto,572.04,1255.0,875.0,98000.0,69.7211155378486,1135.003107225486,1.135003107225486,-0.005293996600673137,0.297,4,0.33562331838565024,False,Not Significant,Not significant,65.94798458570777,3.773130952140832,601081.0390187096,4835160.486732412,7,train,,,68.92802,0.7930988752509478
5350572.05,2021S05075350572.05,0572.05,0.8192,35,Toronto,572.05,2035.0,1205.0,76500.0,59.21375921375921,661.9563917537524,0.6619563917537524,-0.1417554864109403,0.33,2,0.3652708638360176,False,Not Significant,Not significant,60.83657279509131,-1.622813581332096,601499.409706733,4835702.048436955,7,train,,,62.47613,-3.2623722254497736
5350528.24,2021S05075350528.24,0528.24,4.6443,35,Toronto,528.24,1430.0,1095.0,117000.0,76.57342657342657,746.8229311874915,0.7468229311874914,0.14722992036783936,0.146,1,0.1936421052631579,False,Not Significant,Not significant,69.47492038266367,7.098506190762905,606730.0649159161,4829973.615558323,4,train,,,77.20008,-0.6266542981554579
5350528.26,2021S05075350528.26,0528.26,0.635,35,Toronto,528.26,1845.0,1340.0,77000.0,72.62872628726286,650.055492518874,0.650055492518874,0.07383500437854065,0.189,1,0.23366148814390844,False,Not Significant,Not significant,60.927316760139135,11.70140952712373,608083.0854064581,4829322.479691932,4,train,,,68.78431,3.8444169000558333
5350528.31,2021S05075350528.31,0528.31,0.8247,35,Toronto,528.31,2225.0,1475.0,77000.0,66.29213483146067,1811.3817830929029,1.8113817830929029,0.009520988536872277,0.418,3,0.43920500347463515,False,Not Significant,Not significant,62.3535490839003,3.9385857475603743,601301.9304228555,4833841.986055426,7,train,,,65.815056,0.477078984292703
5350573.05,2021S05075350573.05,0573.05,1.3902,35,Toronto,573.05,2155.0,1735.0,106000.0,80.51044083526682,1943.542088812182,1.9435420888121822,0.34350507597615276,0.088,1,0.13494523326572008,False,Not Significant,Not significant,68.62670911616473,11.883731719102087,598294.8172419223,4836438.306112685,7,train,,,77.005005,3.50543595245432
5350585.07,2021S05075350585.07,0585.07,98.2142,35,Toronto,585.07,2425.0,2190.0,142000.0,90.30927835051547,26848.699637278853,26.848699637278852,1.5649674644319107,0.001,1,0.006222222222222222,True,High-High,FDR-significant,106.7987806925945,-16.489502342079035,591046.9244754411,4863291.479465416,7,train,,,88.254265,2.055013518972501
5350585.08,2021S05075350585.08,0585.08,42.801,35,Toronto,585.08,1455.0,1240.0,174000.0,85.2233676975945,21892.136019324545,21.892136019324546,1.2818804289663088,0.001,1,0.006222222222222222,True,High-High,FDR-significant,107.45460320082341,-22.231235503228916,596652.5413721229,4867356.174400429,7,train,,,87.54326,-2.31989096939769
5350572.07,2021S05075350572.07,0572.07,1.1953,35,Toronto,572.07,1895.0,1315.0,109000.0,69.39313984168865,2112.9678646212346,2.1129678646212344,0.0016508532844970337,0.248,1,0.2900046403712297,False,Not Significant,Not significant,69.46693922445272,-0.07379938276406506,600155.5717099694,4834843.827207387,7,train,,,73.42234,-4.029200551377755
5350572.08,2021S05075350572.08,0572.08,0.8634,35,Toronto,572.08,2125.0,1410.0,104000.0,66.3529411764706,2052.558136815157,2.052558136815157,0.006668553632373211,0.426,3,0.4457522491349481,False,Not Significant,Not significant,68.33915428406777,-1.9862131075971803,600645.4983440392,4834154.136783255,7,train,,,72.26506,-5.912119248334093
5350411.26,2021S05075350411.26,0411.26,1.0233,35,Toronto,411.26,1885.0,1580.0,142000.0,83.81962864721486,1812.305382894974,1.812305382894974,0.7419736050136071,0.019,1,0.04717241379310345,True,High-High,FDR-significant,76.05142308444066,7.768205562774199,618441.8948737839,4858340.33243775,2,test,81.16003,2.659602096921887,82.987495,0.8321332248515745
5350411.27,2021S05075350411.27,0411.27,1.1353,35,Toronto,411.27,1365.0,1150.0,150000.0,84.24908424908425,1347.50244993258,1.34750244993258,0.7219109138911486,0.064,1,0.10848430493273542,False,Not Significant,Not significant,77.1663481793125,7.082736069771755,618651.3023629945,4857653.642184698,2,test,81.37791,2.871177449767842,83.88245,0.3666379600217482
5370080.05,2021S05075370080.05,0080.05,3.4482,35,Hamilton,80.05,3175.0,2595.0,119000.0,81.73228346456692,5621.878758372298,5.621878758372298,0.7730341056042925,0.002,1,0.009362229102167182,True,High-High,FDR-significant,75.88344609954797,5.848837365018952,597824.9122905604,4781742.368004611,0,train,,,85.32726,-3.59497941385105
5370122.01,2021S05075370122.01,0122.01,2.8326,35,Hamilton,122.01,1925.0,1715.0,127000.0,89.0909090909091,8509.926445561408,8.509926445561408,1.2609847585719944,0.003,1,0.01249586776859504,True,High-High,FDR-significant,81.11602871239354,7.97488037851555,581558.6306505937,4784110.1347674895,0,train,,,87.941826,1.1490832242098747
5370122.02,2021S05075370122.02,0122.02,5.9998,35,Hamilton,122.02,1890.0,1615.0,151000.0,85.44973544973546,7840.5210206907805,7.8405210206907805,0.9924544147348493,0.002,1,0.009362229102167182,True,High-High,FDR-significant,85.35118532674473,0.09855012299072996,580987.1268616584,4785950.662032712,0,train,,,85.51802,-0.06828518014735607
5370130.02,2021S05075370130.02,0130.02,2.6,35,Hamilton,130.02,1085.0,915.0,131000.0,84.33179723502305,3486.987306305749,3.486987306305749,0.20354599789844538,0.352,1,0.38372314347512615,False,Not Significant,Not significant,75.79020097994669,8.541596255076357,584239.5358403589,4789579.9849733915,0,train,,,82.60935,1.72244512320664
5370130.03,2021S05075370130.03,0130.03,2.0863,35,Hamilton,130.03,1000.0,825.0,103000.0,82.5,4656.771545989348,4.656771545989348,0.5951880909081015,0.015,1,0.03951219512195121,True,High-High,FDR-significant,71.3266865317347,11.173313468265306,583048.3220244355,4789808.408667739,0,train,,,81.98335,0.5166473388671875
5370142.01,2021S05075370142.01,0142.01,122.3678,35,Hamilton,142.01,1485.0,1275.0,120000.0,85.85858585858585,18905.78385426083,18.90578385426083,1.1284623612234534,0.001,1,0.006222222222222222,True,High-High,FDR-significant,92.4082148818247,-6.54962902323885,568843.0408769513,4791341.464626518,0,train,,,86.07925,-0.22066066241023918
5370142.02,2021S05075370142.02,0142.02,137.7485,35,Hamilton,142.02,1315.0,1185.0,91000.0,90.11406844106465,19350.81794416792,19.350817944167922,1.4274941924808011,0.005,1,0.01826086956521739,True,High-High,FDR-significant,86.84391101756214,3.2701574235025106,571147.4025601151,4800021.146278125,0,train,,,87.07518,3.0388883873537083
5350062.01,2021S05075350062.01,0062.01,0.1068,35,Toronto,62.01,850.0,170.0,64000.0,20.0,331.97424226105437,0.3319742422610544,8.324811834874339,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,57.797331176428145,-37.797331176428145,630020.3614472256,4836252.766148555,6,train,,,21.241747,-1.2417469024658203
5350377.06,2021S05075350377.06,0377.06,0.5117,35,Toronto,377.06,935.0,680.0,91000.0,72.72727272727273,841.3660617551914,0.8413660617551914,0.02931292742698335,0.43,1,0.44931582584657914,False,Not Significant,Not significant,64.112333523738,8.614939203534732,637407.2432923623,4853794.426364901,5,train,,,75.79345,-3.066176674582735
5350377.07,2021S05075350377.07,0377.07,0.7646,35,Toronto,377.07,1155.0,755.0,91000.0,65.36796536796537,1208.7955404277795,1.2087955404277795,0.017306163576681726,0.432,3,0.45016126809097173,False,Not Significant,Not significant,64.56357604139987,0.8043893265654987,637657.9084990727,4853067.058800668,5,train,,,71.69337,-6.325401636429163
5350047.02,2021S05075350047.02,0047.02,0.287,35,Toronto,47.02,950.0,305.0,54400.0,32.10526315789474,1254.9433530001,1.2549433530001,4.720545676867403,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,56.90793240964506,-24.802669251750324,626246.1109150337,4833465.888844982,6,train,,,30.807707,1.2975563250089976
5350102.02,2021S05075350102.02,0102.02,0.1157,35,Toronto,102.02,1290.0,475.0,67000.0,36.82170542635659,146.82471270254277,0.14682471270254277,2.6081246552598056,0.01,3,0.03030060120240481,True,Low-Low,FDR-significant,58.202105060373924,-21.380399634017337,623692.1539083391,4834740.449067262,6,train,,,38.424934,-1.6032289608504442
5350102.03,2021S05075350102.03,0102.03,0.1309,35,Toronto,102.03,1090.0,445.0,76000.0,40.825688073394495,234.55145218107074,0.23455145218107074,2.668725869091765,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,60.20631448992236,-19.380626416527868,623968.4135070926,4834829.03901909,6,train,,,41.942333,-1.1166451480410515
5350136.01,2021S05075350136.01,0136.01,0.192,35,Toronto,136.01,2380.0,845.0,70000.0,35.50420168067227,560.0711524487745,0.5600711524487745,3.7288528648885086,0.006,3,0.020712328767123287,True,Low-Low,FDR-significant,59.34177290199369,-23.837571221321426,629263.5823571342,4841101.033809792,6,train,,,40.725105,-5.220903604972264
5350136.02,2021S05075350136.02,0136.02,0.2101,35,Toronto,136.02,2160.0,715.0,70000.0,33.101851851851855,367.6576978490226,0.36765769784902264,3.543545096471166,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,59.105468694723,-26.003616842871146,629333.0241491072,4840798.69137774,6,train,,,36.30393,-3.202076523392286
5350249.04,2021S05075350249.04,0249.04,0.6869,35,Toronto,249.04,1015.0,685.0,93000.0,67.48768472906403,768.0016099602492,0.7680016099602492,0.03867690410375029,0.224,3,0.2662641509433962,False,Not Significant,Not significant,64.44367231157443,3.044012417489597,613437.5971834525,4845011.544069653,2,test,67.98466,-0.49697255853362776,67.010666,0.477018835509341
5350249.05,2021S05075350249.05,0249.05,0.6431,35,Toronto,249.05,1725.0,955.0,72500.0,55.362318840579704,113.0202749166032,0.1130202749166032,0.3802736024805256,0.147,3,0.19428671328671326,False,Not Significant,Not significant,59.31954451135639,-3.957225670776687,613672.2794123901,4844362.525926704,2,test,62.70758,-7.345261725826546,57.256653,-1.8943339914515462
5350080.01,2021S05075350080.01,0080.01,0.4847,35,Toronto,80.01,1000.0,460.0,93000.0,46.0,482.38811990967855,0.48238811990967856,2.199601391531593,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,64.09290853836215,-18.092908538362153,636458.6033048676,4838441.046761885,6,train,,,43.85584,2.1441612243652344
5350080.02,2021S05075350080.02,0080.02,0.4044,35,Toronto,80.02,1390.0,460.0,63600.0,33.093525179856115,342.469942627132,0.34246994262713204,2.611412066475475,0.004,3,0.01566839378238342,True,Low-Low,FDR-significant,57.72593338483103,-24.632408204974915,637267.0030844328,4838768.4174397,6,train,,,34.298286,-1.2047612581321658
5350072.01,2021S05075350072.01,0072.01,0.4061,35,Toronto,72.01,1065.0,410.0,73000.0,38.497652582159624,627.2255316859876,0.6272255316859876,3.003072996041223,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,60.05640284711404,-21.55875026495442,633756.0038559991,4837110.799805473,6,train,,,41.07913,-2.5814756832212353
5350072.02,2021S05075350072.02,0072.02,0.5419,35,Toronto,72.02,715.0,325.0,106000.0,45.45454545454545,519.4357805453916,0.5194357805453916,2.426585815712234,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,66.87775495417954,-21.423209499634083,634224.7264047641,4837348.36172377,6,train,,,46.068367,-0.613821549849078
5350159.01,2021S05075350159.01,0159.01,0.4925,35,Toronto,159.01,1185.0,655.0,83000.0,55.27426160337553,658.9503843864167,0.6589503843864166,1.061330988036519,0.013,3,0.036265682656826566,True,Low-Low,FDR-significant,62.20255507017933,-6.928293466803801,623279.4008142928,4838055.478095859,6,train,,,53.744858,1.5294038152895908
5350159.02,2021S05075350159.02,0159.02,0.5785,35,Toronto,159.02,1780.0,980.0,88000.0,55.0561797752809,627.246910001152,0.627246910001152,0.8949662719587045,0.026,3,0.058850299401197605,False,Not Significant,Not significant,63.217215191573466,-8.161035416292563,623684.704771211,4838204.120393051,6,train,,,52.49018,2.5659988060426215
